SZA;CTO;AOD
76.619;499.9939;0.107
76.619;499.3001;0.108
76.619;498.5867;0.1091
76.619;498.032;0.1102
76.619;497.4811;0.1112
77.618;496.7793;0.1103
77.618;496.0372;0.1106
77.618;495.3026;0.1108
77.618;494.5732;0.1109
77.618;493.8508;0.1109
77.618;493.0993;0.1107
77.618;492.3791;0.1103
77.618;491.6762;0.1096
77.618;490.9431;0.1084
77.618;490.2095;0.1069
77.618;489.4146;0.1054
77.618;488.5712;0.104
77.618;487.6818;0.1026
77.618;486.7719;0.1011
77.618;485.8115;0.0995
77.618;484.8557;0.0976
77.618;483.8684;0.0957
77.618;482.7795;0.0937
77.618;481.673;0.0913
77.618;480.572;0.0891
77.618;479.4213;0.0877
77.618;478.2333;0.0874
77.618;477.0664;0.0869
77.618;475.7649;0.0889
77.618;474.4495;0.0911
77.618;473.2088;0.0943
77.618;472.1457;0.0984
77.618;471.1489;0.1029
77.618;470.1367;0.107
77.618;469.0925;0.1097
77.618;467.9143;0.1117
77.618;466.7328;0.113
77.618;465.4932;0.1142
77.618;464.1823;0.115
77.618;462.7974;0.1156
77.618;461.3331;0.116
77.618;459.921;0.1157
77.618;458.4917;0.1147
77.618;457.1394;0.1127
77.618;455.7887;0.1104
77.618;454.4736;0.1069
77.618;453.1875;0.1014
77.618;451.9136;0.0945
77.618;450.709;0.0869
77.618;449.4418;0.0792
77.618;448.0145;0.0707
77.618;446.2403;0.062
77.618;444.3877;0.0543
77.618;442.7926;0.049
77.618;441.3733;0.0441
77.618;440.1041;0.0407
77.618;439.0292;0.0383
77.618;438.029;0.0362
77.618;437.4529;0.0346
77.618;437.4332;0.0333
77.618;437.8654;0.0324
77.618;438.5277;0.0318
77.618;439.1294;0.0316
77.618;439.82;0.0321
77.618;440.4397;0.0325
77.618;440.973;0.0326
77.618;441.5348;0.0327
77.618;442.1391;0.0329
77.618;442.7962;0.033
77.618;443.4463;0.0331
77.618;444.0739;0.033
77.618;444.7508;0.033
77.618;445.4496;0.0329
77.618;446.1999;0.0328
77.618;446.9763;0.0327
77.618;447.7262;0.0326
77.618;448.4668;0.0326
77.618;449.2451;0.0324
77.618;450.1593;0.0323
77.618;451.1846;0.0323
77.618;452.3538;0.0325
77.618;453.614;0.0326
77.618;454.9338;0.0328
77.618;456.3128;0.0332
77.618;457.7292;0.0333
77.618;459.2102;0.0332
77.618;460.6421;0.033
77.618;462.0556;0.0329
77.618;463.5442;0.0328
77.618;465.0394;0.0327
77.618;466.432;0.0329
77.618;467.7167;0.0336
77.618;468.9435;0.0351
77.618;469.986;0.0371
77.618;470.9571;0.0391
77.618;471.8296;0.0408
77.618;472.566;0.0423
77.618;473.2213;0.044
77.618;473.7141;0.0457
77.618;474.1151;0.0471
77.618;474.4466;0.048
77.618;474.6792;0.0484
77.618;474.9106;0.0487
77.618;474.9864;0.0485
77.618;475.0108;0.0481
77.618;474.9289;0.0465
77.618;474.7498;0.0439
77.618;474.4453;0.041
77.618;474.0371;0.0378
77.618;473.5842;0.0352
77.618;473.1774;0.0333
77.618;472.8174;0.0322
77.618;472.4412;0.0314
77.618;472.0998;0.0312
77.618;471.7914;0.0312
77.618;471.4545;0.0313
77.618;471.0723;0.0314
77.618;470.6229;0.0316
77.618;469.8911;0.0316
77.618;469.0992;0.0317
77.618;468.4494;0.0323
77.618;468.0341;0.0339
77.618;467.8377;0.0363
77.618;467.771;0.0422
77.618;467.6124;0.0494
77.618;467.1363;0.0567
77.618;466.4693;0.0638
77.618;465.7226;0.0704
77.618;464.9316;0.0758
77.618;464.1158;0.0806
77.618;463.2358;0.085
77.618;462.3137;0.0887
77.618;461.3557;0.0922
77.618;460.3702;0.0952
77.618;459.4124;0.0982
77.618;458.4251;0.1012
77.618;457.4601;0.1042
77.618;456.4888;0.1071
77.618;455.5278;0.1098
77.618;454.5679;0.1122
77.618;453.6608;0.1147
77.618;452.7957;0.1173
77.618;451.9448;0.1198
77.618;451.0706;0.1223
77.618;450.177;0.1247
77.618;449.2643;0.1271
77.618;448.3276;0.1296
77.618;447.3661;0.1321
77.618;446.3993;0.1341
77.618;445.4545;0.1358
77.618;444.5173;0.1372
77.618;443.5418;0.1385
77.618;442.5623;0.1398
77.618;441.5913;0.141
77.618;440.6144;0.1422
77.618;439.6099;0.1433
77.618;438.5847;0.1438
77.618;437.5702;0.1442
77.618;436.5486;0.1444
77.618;435.5248;0.1446
77.618;434.4933;0.1446
77.618;433.4799;0.1446
77.618;432.4818;0.1447
77.618;431.4633;0.1451
77.618;430.4646;0.1453
77.618;429.4826;0.1455
77.618;428.5246;0.1459
77.618;427.5513;0.1467
77.618;426.612;0.1477
77.618;425.6848;0.1488
77.618;424.7741;0.1496
77.618;423.9182;0.1502
77.618;423.0606;0.1506
77.618;422.2082;0.1508
77.618;421.3471;0.1507
77.618;420.4441;0.1502
77.618;419.5625;0.149
77.618;418.6373;0.1471
77.618;417.5178;0.1398
77.618;416.4469;0.1321
77.618;415.4812;0.1279
77.618;414.7887;0.1243
77.618;414.2862;0.1216
77.618;413.9112;0.1236
77.618;413.4176;0.1281
77.618;412.8217;0.1331
77.618;412.2243;0.1369
77.618;411.651;0.1404
77.618;411.1771;0.142
77.618;410.7008;0.1427
77.618;410.2046;0.1412
77.618;409.7154;0.1374
77.618;409.2849;0.1332
77.618;409.096;0.1288
77.618;408.9437;0.1251
77.618;408.7958;0.1217
77.618;408.6053;0.1185
77.618;408.3819;0.1157
77.618;408.2693;0.1129
77.618;408.2619;0.1092
77.618;408.4489;0.1061
77.618;408.7773;0.1041
77.618;409.1296;0.1039
77.618;409.451;0.1061
77.618;409.6962;0.1079
77.618;409.8813;0.108
77.618;410.0488;0.1061
77.618;410.2348;0.1031
77.618;410.423;0.0998
77.618;410.5996;0.0958
77.618;410.8004;0.0921
77.618;411.0556;0.0888
77.618;411.3602;0.0855
77.618;411.6843;0.0828
77.618;412.0177;0.0806
77.618;412.3402;0.0787
77.618;412.6325;0.0771
77.618;412.9198;0.0752
77.618;413.2272;0.0737
77.618;413.5466;0.0728
77.618;413.928;0.0722
77.618;414.3331;0.0723
77.618;414.7647;0.0726
77.618;415.0709;0.0728
77.618;415.3507;0.0728
77.618;415.6144;0.0729
77.618;415.8361;0.0727
77.618;416.0465;0.0722
77.618;416.2393;0.0716
77.618;416.4134;0.0711
77.618;416.5782;0.0706
77.618;416.7418;0.07
77.618;416.8564;0.0695
77.618;416.9244;0.069
77.618;417.0178;0.0686
77.618;417.0831;0.0684
77.618;417.0975;0.0681
77.618;417.1369;0.0676
77.618;417.1542;0.0671
77.618;417.1362;0.0668
77.618;417.091;0.0664
77.618;417.021;0.0656
77.618;416.945;0.0647
77.618;416.9365;0.0645
77.618;417.0117;0.0653
77.618;417.322;0.0658
77.618;417.7158;0.0658
77.618;418.0992;0.066
77.618;418.5139;0.0664
77.618;418.8764;0.0666
77.618;419.2341;0.0667
77.618;419.5369;0.0667
77.618;419.8233;0.0663
77.618;420.1319;0.0659
77.618;420.442;0.0654
77.618;420.7977;0.0647
77.618;421.1558;0.0643
77.618;421.5109;0.0639
77.618;421.8571;0.0633
77.618;422.2078;0.0627
77.618;422.6064;0.0619
77.618;423.0274;0.0613
77.618;423.4972;0.0609
77.618;424.0005;0.0605
77.618;424.5337;0.0602
77.618;425.1701;0.06
77.618;425.8046;0.0602
77.618;426.471;0.0606
77.618;427.1879;0.0608
77.618;427.8814;0.061
77.618;428.6199;0.0612
77.618;429.3616;0.0613
77.618;430.1315;0.0615
77.618;430.9823;0.0616
77.618;431.8717;0.0611
77.618;432.8307;0.0602
77.618;433.7759;0.0589
77.618;434.7312;0.0578
77.618;435.7566;0.0567
77.618;436.8448;0.0556
77.618;438.0395;0.055
77.618;439.3271;0.0537
77.618;440.6082;0.0525
77.618;441.8801;0.0511
77.618;443.1915;0.0496
77.618;444.5376;0.0483
77.618;445.8947;0.0472
77.618;447.2941;0.0463
77.618;448.7274;0.0454
77.618;450.1968;0.0444
77.618;451.5704;0.0437
77.618;452.9081;0.043
77.618;454.2994;0.0417
77.618;455.5483;0.0405
77.618;456.5971;0.0397
77.618;457.751;0.0388
77.618;459.046;0.0383
77.618;460.2211;0.0373
77.618;461.6475;0.0365
77.618;463.1225;0.0359
77.618;464.6177;0.0354
77.618;466.2198;0.0347
77.618;467.8637;0.0341
77.618;469.5027;0.0337
77.618;471.2141;0.0337
77.618;472.9823;0.034
77.618;474.6443;0.0343
77.618;476.2875;0.0344
77.618;477.7835;0.0343
77.618;479.1418;0.0342
77.618;480.4157;0.034
77.618;481.6227;0.0337
77.618;482.8284;0.0334
77.618;484.1839;0.0332
77.618;485.5334;0.0331
77.618;486.9348;0.0331
77.618;488.3441;0.0332
77.618;489.8548;0.0333
77.618;491.3201;0.0334
77.618;492.7398;0.0337
77.618;494.0271;0.0337
77.618;495.1342;0.0336
77.618;496.1897;0.0337
77.618;497.4422;0.035
77.618;498.7674;0.037
77.618;500.0877;0.0406
77.618;501.1588;0.0461
77.618;502.1342;0.0515
77.618;502.8596;0.0547
77.618;503.5279;0.0567
77.618;504.0985;0.0581
77.618;504.5733;0.0593
77.618;504.9616;0.0603
77.618;505.2583;0.061
77.618;505.5735;0.0615
77.618;505.7556;0.0616
77.618;505.8579;0.0614
77.618;505.9265;0.0614
77.618;505.9766;0.0606
77.618;505.9978;0.059
77.618;505.8104;0.056
77.618;505.4606;0.0531
77.618;505.0012;0.0504
77.618;504.6105;0.0497
77.618;504.1933;0.0502
77.618;503.9797;0.0533
77.618;504.1395;0.0576
77.618;504.4102;0.0632
77.618;504.5374;0.0714
77.618;504.4944;0.0798
77.618;504.2427;0.0859
77.618;503.8949;0.0898
77.618;503.5627;0.0933
77.618;503.2291;0.0957
77.618;502.8304;0.0977
77.618;502.3202;0.0996
77.618;501.7943;0.1012
77.618;501.2884;0.1026
77.618;500.7925;0.1037
77.618;500.2966;0.1049
77.618;499.7196;0.106
77.618;499.1054;0.1071
77.618;498.4634;0.1081
77.618;497.9527;0.109
77.618;497.4293;0.1097
78.617;496.4318;0.1077
78.617;495.7481;0.108
78.617;495.0761;0.1081
78.617;494.416;0.1081
78.617;493.7253;0.1077
78.617;493.0426;0.1071
78.617;492.3518;0.1061
78.617;491.6533;0.1048
78.617;490.9524;0.1029
78.617;490.2853;0.1009
78.617;489.5941;0.0988
78.617;488.8071;0.097
78.617;487.9642;0.0951
78.617;487.1398;0.0932
78.617;486.3112;0.0914
78.617;485.4078;0.0891
78.617;484.4626;0.0869
78.617;483.464;0.0846
78.617;482.3546;0.0826
78.617;481.1876;0.0811
78.617;480.1009;0.0797
78.617;478.9787;0.0785
78.617;477.7889;0.0777
78.617;476.3458;0.0783
78.617;474.9263;0.0793
78.617;473.6895;0.0827
78.617;472.8638;0.0875
78.617;472.0643;0.0928
78.617;471.0959;0.0975
78.617;470.0681;0.1013
78.617;468.9646;0.1043
78.617;467.8477;0.1064
78.617;466.7323;0.108
78.617;465.5395;0.1088
78.617;464.3169;0.1093
78.617;463.0517;0.109
78.617;461.801;0.1076
78.617;460.6185;0.1055
78.617;459.4567;0.1018
78.617;458.2667;0.0974
78.617;456.989;0.0896
78.617;455.5478;0.0816
78.617;453.9984;0.074
78.617;452.4005;0.068
78.617;450.96;0.0621
78.617;449.463;0.0556
78.617;447.8482;0.051
78.617;446.3367;0.0462
78.617;445.1847;0.0424
78.617;444.1097;0.0399
78.617;443.2028;0.0375
78.617;442.498;0.0355
78.617;441.8394;0.034
78.617;441.5063;0.0329
78.617;441.5436;0.032
78.617;442.073;0.0314
78.617;442.8531;0.031
78.617;443.769;0.0315
78.617;444.3995;0.0322
78.617;444.9146;0.0324
78.617;445.3393;0.0324
78.617;445.8003;0.0324
78.617;446.3083;0.0325
78.617;446.8788;0.0325
78.617;447.4578;0.0324
78.617;448.0399;0.0324
78.617;448.7708;0.0323
78.617;449.5349;0.0323
78.617;450.2889;0.0323
78.617;450.996;0.0323
78.617;451.6598;0.0322
78.617;452.3246;0.0322
78.617;453.0207;0.0322
78.617;453.8854;0.0321
78.617;454.8694;0.0321
78.617;456.0043;0.0321
78.617;457.2011;0.0321
78.617;458.4414;0.032
78.617;459.7651;0.0321
78.617;461.1651;0.032
78.617;462.663;0.0319
78.617;464.1058;0.0318
78.617;465.514;0.0318
78.617;466.984;0.0318
78.617;468.4694;0.0318
78.617;469.8635;0.0325
78.617;471.1185;0.034
78.617;472.2566;0.0365
78.617;473.1928;0.0394
78.617;474.0607;0.042
78.617;474.7689;0.0436
78.617;475.3095;0.0445
78.617;475.8028;0.0454
78.617;476.1643;0.0459
78.617;476.4791;0.0463
78.617;476.7399;0.0467
78.617;476.9247;0.0468
78.617;477.1189;0.0468
78.617;477.1632;0.0468
78.617;477.1387;0.0465
78.617;477.0052;0.0445
78.617;476.7449;0.0411
78.617;476.4282;0.0374
78.617;476.0253;0.0354
78.617;475.6061;0.0338
78.617;475.1731;0.0326
78.617;474.7445;0.0318
78.617;474.328;0.0314
78.617;473.9986;0.0315
78.617;473.678;0.0317
78.617;473.3832;0.0322
78.617;473.0263;0.0331
78.617;472.5528;0.0342
78.617;471.6548;0.0341
78.617;470.7509;0.0339
78.617;469.9581;0.0347
78.617;469.5239;0.0372
78.617;469.2919;0.0406
78.617;469.074;0.0466
78.617;468.7586;0.0535
78.617;468.2089;0.0604
78.617;467.4939;0.0666
78.617;466.7399;0.0721
78.617;465.9698;0.0765
78.617;465.1969;0.0803
78.617;464.3691;0.0839
78.617;463.4833;0.0869
78.617;462.5557;0.0898
78.617;461.5757;0.0923
78.617;460.6128;0.0946
78.617;459.5749;0.0968
78.617;458.5681;0.0987
78.617;457.5594;0.1007
78.617;456.5883;0.1027
78.617;455.625;0.1048
78.617;454.749;0.1074
78.617;453.9801;0.1107
78.617;453.2232;0.1141
78.617;452.4029;0.1176
78.617;451.5459;0.1206
78.617;450.6843;0.1234
78.617;449.7673;0.1264
78.617;448.8468;0.1293
78.617;447.9194;0.1315
78.617;446.9659;0.1337
78.617;446.0035;0.1353
78.617;445.057;0.1365
78.617;444.0963;0.1377
78.617;443.1411;0.1387
78.617;442.1954;0.1397
78.617;441.2654;0.1406
78.617;440.303;0.1412
78.617;439.3101;0.1418
78.617;438.2933;0.1424
78.617;437.2964;0.1427
78.617;436.3108;0.1429
78.617;435.2876;0.1429
78.617;434.2778;0.1429
78.617;433.2611;0.1432
78.617;432.274;0.1433
78.617;431.2976;0.1433
78.617;430.3414;0.1436
78.617;429.4171;0.1441
78.617;428.5293;0.145
78.617;427.6569;0.1458
78.617;426.7555;0.1466
78.617;425.8781;0.1473
78.617;425.0133;0.1478
78.617;424.1957;0.148
78.617;423.3717;0.1481
78.617;422.4947;0.148
78.617;421.6391;0.1472
78.617;420.7707;0.1456
78.617;419.866;0.1403
78.617;418.976;0.1348
78.617;418.078;0.1315
78.617;417.2858;0.1294
78.617;416.59;0.1285
78.617;416.0763;0.1306
78.617;415.481;0.1346
78.617;414.8672;0.1379
78.617;414.2553;0.14
78.617;413.6464;0.1419
78.617;413.0623;0.1413
78.617;412.4137;0.1381
78.617;411.571;0.1322
78.617;410.7261;0.1241
78.617;410.118;0.1157
78.617;410.0532;0.1107
78.617;410.0773;0.1077
78.617;410.1007;0.1058
78.617;410.0031;0.1045
78.617;409.8878;0.1026
78.617;409.7961;0.1005
78.617;409.8122;0.0985
78.617;409.9823;0.0974
78.617;410.2705;0.097
78.617;410.5827;0.0971
78.617;410.8239;0.099
78.617;411.0161;0.101
78.617;411.1749;0.1021
78.617;411.3285;0.102
78.617;411.5019;0.1006
78.617;411.6793;0.098
78.617;411.8316;0.0944
78.617;412.0002;0.0907
78.617;412.2179;0.0873
78.617;412.4706;0.084
78.617;412.7528;0.0814
78.617;413.0567;0.0793
78.617;413.3775;0.0775
78.617;413.6705;0.0759
78.617;413.9137;0.0742
78.617;414.0845;0.0726
78.617;414.2965;0.0714
78.617;414.585;0.0705
78.617;414.9138;0.0703
78.617;415.2573;0.0706
78.617;415.4879;0.0705
78.617;415.6972;0.0702
78.617;415.8892;0.0698
78.617;416.0549;0.0694
78.617;416.2186;0.0689
78.617;416.3667;0.0684
78.617;416.5006;0.0679
78.617;416.6782;0.0674
78.617;416.8202;0.067
78.617;416.9585;0.0667
78.617;417.0539;0.0665
78.617;417.1308;0.0663
78.617;417.1636;0.0661
78.617;417.1993;0.0658
78.617;417.2336;0.0654
78.617;417.2677;0.0649
78.617;417.3135;0.0645
78.617;417.3216;0.0644
78.617;417.2112;0.064
78.617;417.1313;0.0631
78.617;417.179;0.0628
78.617;417.3311;0.0638
78.617;417.647;0.0641
78.617;418.0895;0.0639
78.617;418.5526;0.0644
78.617;418.9426;0.065
78.617;419.2709;0.0652
78.617;419.6074;0.0652
78.617;419.9837;0.0653
78.617;420.3177;0.0651
78.617;420.6229;0.0647
78.617;420.8989;0.0643
78.617;421.2151;0.0636
78.617;421.567;0.0629
78.617;421.9242;0.0623
78.617;422.2754;0.0618
78.617;422.6331;0.0612
78.617;423.0857;0.0606
78.617;423.5816;0.0602
78.617;424.0955;0.0597
78.617;424.6247;0.0594
78.617;425.1769;0.0592
78.617;425.8309;0.0591
78.617;426.4383;0.0592
78.617;427.034;0.0593
78.617;427.7204;0.0593
78.617;428.3942;0.0595
78.617;429.1133;0.0596
78.617;429.8044;0.0597
78.617;430.5386;0.06
78.617;431.3793;0.0602
78.617;432.242;0.0596
78.617;433.1254;0.0587
78.617;433.9553;0.0576
78.617;434.8387;0.0566
78.617;435.8261;0.0556
78.617;436.9101;0.0542
78.617;438.0258;0.0531
78.617;439.2632;0.052
78.617;440.5949;0.0508
78.617;441.9654;0.0496
78.617;443.2964;0.0489
78.617;444.5689;0.0482
78.617;445.8866;0.0472
78.617;447.209;0.0463
78.617;448.4998;0.0455
78.617;449.7869;0.0447
78.617;451.1601;0.0439
78.617;452.5402;0.0434
78.617;453.9314;0.043
78.617;455.3683;0.0426
78.617;456.8126;0.0419
78.617;458.1068;0.0412
78.617;459.3264;0.0405
78.617;460.3972;0.0392
78.617;461.5695;0.0385
78.617;462.6554;0.0377
78.617;464.09;0.0365
78.617;465.7882;0.0359
78.617;467.7483;0.0359
78.617;469.5366;0.0361
78.617;471.2271;0.0361
78.617;472.7907;0.0365
78.617;474.2064;0.0364
78.617;475.5651;0.0363
78.617;476.8818;0.0362
78.617;478.1603;0.0361
78.617;479.4335;0.0358
78.617;480.6979;0.0355
78.617;481.9473;0.0352
78.617;483.2678;0.035
78.617;484.5649;0.0348
78.617;485.8839;0.0345
78.617;487.1723;0.0346
78.617;488.5366;0.0344
78.617;489.7946;0.034
78.617;490.9472;0.0339
78.617;491.9411;0.0336
78.617;492.7925;0.033
78.617;493.5562;0.0326
78.617;494.4419;0.0325
78.617;495.559;0.0328
78.617;496.9046;0.0343
78.617;498.1624;0.0374
78.617;499.3008;0.0413
78.617;500.1384;0.0446
78.617;500.9055;0.047
78.617;501.5276;0.0485
78.617;502.1143;0.0496
78.617;502.5872;0.0507
78.617;502.9538;0.0513
78.617;503.2905;0.0516
78.617;503.5412;0.0518
78.617;503.6737;0.0518
78.617;503.7979;0.0527
78.617;503.9691;0.0546
78.617;504.1522;0.0563
78.617;504.1851;0.0567
78.617;504.0687;0.0553
78.617;503.8524;0.0531
78.617;503.5093;0.0504
78.617;503.0808;0.0492
78.617;502.7185;0.051
78.617;502.8233;0.0545
78.617;503.082;0.0589
78.617;503.2362;0.0655
78.617;503.2603;0.0728
78.617;503.0789;0.0788
78.617;502.811;0.083
78.617;502.5221;0.0869
78.617;502.1717;0.0896
78.617;501.7798;0.0922
78.617;501.3158;0.0951
78.617;500.8731;0.0975
78.617;500.4717;0.0998
78.617;500.0476;0.1015
78.617;499.6024;0.103
78.617;499.0812;0.1043
78.617;498.5575;0.1053
78.617;498.0136;0.1063
78.617;497.5542;0.1069
78.617;497.0425;0.1074
79.616;495.8364;0.1039
79.616;495.249;0.1038
79.616;494.6447;0.1037
79.616;494.0346;0.1031
79.616;493.4183;0.1023
79.616;492.7828;0.1014
79.616;492.0973;0.1
79.616;491.4393;0.0981
79.616;490.8243;0.0959
79.616;490.2181;0.0935
79.616;489.561;0.0909
79.616;488.8845;0.0885
79.616;488.1829;0.0859
79.616;487.4531;0.0834
79.616;486.6896;0.0814
79.616;485.8945;0.0787
79.616;484.9696;0.0761
79.616;483.8779;0.0739
79.616;482.5988;0.0724
79.616;481.3489;0.0711
79.616;480.2108;0.0705
79.616;479.2721;0.07
79.616;478.2738;0.0696
79.616;476.9415;0.0697
79.616;475.5709;0.0706
79.616;474.3366;0.0729
79.616;473.3903;0.0758
79.616;472.5399;0.0789
79.616;471.5859;0.0821
79.616;470.4848;0.0858
79.616;469.3988;0.0893
79.616;468.3753;0.0919
79.616;467.4205;0.0942
79.616;466.3949;0.0945
79.616;465.319;0.0938
79.616;464.2546;0.0915
79.616;463.0951;0.0883
79.616;462.0089;0.0846
79.616;460.6413;0.0796
79.616;459.4188;0.073
79.616;457.8465;0.0669
79.616;456.2532;0.0613
79.616;454.7767;0.0566
79.616;453.4245;0.0528
79.616;452.1787;0.0489
79.616;451.1003;0.046
79.616;450.0294;0.0434
79.616;448.992;0.0412
79.616;448.1296;0.0392
79.616;447.4162;0.0376
79.616;446.9171;0.0358
79.616;446.6978;0.0346
79.616;446.4627;0.0336
79.616;446.3695;0.0328
79.616;446.4947;0.0319
79.616;446.8704;0.0315
79.616;447.4938;0.0314
79.616;448.2467;0.0318
79.616;448.7508;0.0321
79.616;449.1502;0.0322
79.616;449.5428;0.0321
79.616;450.0194;0.032
79.616;450.5276;0.0319
79.616;451.049;0.0319
79.616;451.5941;0.0319
79.616;452.232;0.0319
79.616;452.9931;0.032
79.616;453.8106;0.0321
79.616;454.5082;0.0321
79.616;455.1142;0.0322
79.616;455.6654;0.032
79.616;456.2517;0.0319
79.616;456.8927;0.0318
79.616;457.7689;0.0317
79.616;458.758;0.0317
79.616;459.8527;0.0316
79.616;461.0428;0.0314
79.616;462.2433;0.0313
79.616;463.4956;0.0312
79.616;464.8407;0.0311
79.616;466.3121;0.0311
79.616;467.7427;0.0311
79.616;469.1287;0.0311
79.616;470.5662;0.0311
79.616;472.0435;0.0312
79.616;473.3898;0.0324
79.616;474.5832;0.0343
79.616;475.5959;0.0371
79.616;476.3618;0.0394
79.616;477.034;0.0412
79.616;477.5349;0.0423
79.616;477.9344;0.0431
79.616;478.3313;0.0436
79.616;478.5737;0.0438
79.616;478.7738;0.0441
79.616;478.9505;0.0443
79.616;479.0717;0.0443
79.616;479.2006;0.0443
79.616;479.1846;0.0444
79.616;479.0932;0.0442
79.616;478.8831;0.0424
79.616;478.5778;0.0392
79.616;478.2249;0.0353
79.616;477.7726;0.0338
79.616;477.2689;0.0326
79.616;476.7487;0.0319
79.616;476.1668;0.0315
79.616;475.6084;0.0313
79.616;475.3181;0.0316
79.616;475.0687;0.0321
79.616;474.7027;0.0337
79.616;474.2645;0.036
79.616;473.7368;0.0388
79.616;472.8124;0.0389
79.616;471.8871;0.0388
79.616;471.1483;0.0405
79.616;470.775;0.0439
79.616;470.4938;0.0482
79.616;470.0322;0.0531
79.616;469.4638;0.0584
79.616;468.8117;0.0639
79.616;468.0582;0.0684
79.616;467.3239;0.0725
79.616;466.5784;0.0759
79.616;465.8024;0.0789
79.616;464.9844;0.0815
79.616;464.0656;0.0837
79.616;463.1204;0.0856
79.616;462.1361;0.0866
79.616;461.1704;0.0874
79.616;460.1096;0.0871
79.616;459.0622;0.0866
79.616;458.0432;0.086
79.616;457.02;0.0859
79.616;455.9914;0.0866
79.616;455.1319;0.0898
79.616;454.4417;0.095
79.616;453.7882;0.101
79.616;453.0453;0.1075
79.616;452.2492;0.1124
79.616;451.4321;0.1167
79.616;450.6072;0.1205
79.616;449.762;0.1243
79.616;448.8727;0.1269
79.616;447.9517;0.1295
79.616;447.0245;0.1314
79.616;446.0467;0.1329
79.616;445.0854;0.1341
79.616;444.1582;0.135
79.616;443.2509;0.1358
79.616;442.3095;0.1365
79.616;441.3945;0.137
79.616;440.4511;0.1378
79.616;439.4772;0.1384
79.616;438.4917;0.1391
79.616;437.582;0.1396
79.616;436.6623;0.1401
79.616;435.7207;0.1404
79.616;434.7132;0.1406
79.616;433.7335;0.1409
79.616;432.8038;0.1411
79.616;431.8804;0.1413
79.616;430.9982;0.1417
79.616;430.1389;0.1422
79.616;429.308;0.1427
79.616;428.448;0.1433
79.616;427.5753;0.1439
79.616;426.7153;0.1444
79.616;425.921;0.1449
79.616;425.1077;0.1451
79.616;424.2319;0.1452
79.616;423.3936;0.1448
79.616;422.5903;0.1439
79.616;421.767;0.1416
79.616;420.9434;0.1393
79.616;420.1558;0.1378
79.616;419.3832;0.137
79.616;418.6288;0.1372
79.616;417.9716;0.1387
79.616;417.2861;0.1408
79.616;416.6612;0.142
79.616;416.0746;0.1422
79.616;415.4633;0.1418
79.616;414.7644;0.1379
79.616;413.9666;0.1301
79.616;412.9163;0.1185
79.616;411.6711;0.1059
79.616;410.6286;0.0944
79.616;410.4912;0.0899
79.616;410.6734;0.0876
79.616;410.8945;0.0891
79.616;410.9924;0.0897
79.616;411.0614;0.0897
79.616;411.0438;0.0889
79.616;411.0819;0.088
79.616;411.2416;0.088
79.616;411.5027;0.0888
79.616;411.7611;0.0896
79.616;411.9693;0.0914
79.616;412.1168;0.0932
79.616;412.2382;0.0943
79.616;412.3809;0.0947
79.616;412.5439;0.0947
79.616;412.6863;0.0936
79.616;412.8359;0.0915
79.616;412.9992;0.0888
79.616;413.1992;0.0857
79.616;413.419;0.0828
79.616;413.6481;0.0804
79.616;413.8848;0.0785
79.616;414.1528;0.0771
79.616;414.4047;0.075
79.616;414.6297;0.0729
79.616;414.6982;0.0712
79.616;414.8189;0.0696
79.616;415.0074;0.0686
79.616;415.2731;0.0685
79.616;415.5338;0.0685
79.616;415.6712;0.068
79.616;415.8133;0.0672
79.616;415.9357;0.0668
79.616;416.0848;0.0663
79.616;416.2077;0.066
79.616;416.3178;0.0656
79.616;416.4368;0.0652
79.616;416.5648;0.0648
79.616;416.7103;0.0645
79.616;416.8651;0.0643
79.616;416.9683;0.0643
79.616;417.0263;0.0639
79.616;417.1115;0.0635
79.616;417.1329;0.0632
79.616;417.1921;0.0631
79.616;417.2757;0.0628
79.616;417.3677;0.0626
79.616;417.3585;0.0624
79.616;417.2956;0.0619
79.616;417.2465;0.0611
79.616;417.2986;0.0608
79.616;417.4841;0.0613
79.616;417.93;0.0614
79.616;418.4052;0.0617
79.616;418.8826;0.0625
79.616;419.2465;0.0633
79.616;419.6224;0.0634
79.616;419.9475;0.0635
79.616;420.2844;0.0635
79.616;420.6657;0.0633
79.616;421.0112;0.063
79.616;421.2851;0.0626
79.616;421.5529;0.0621
79.616;421.8934;0.0615
79.616;422.2511;0.0608
79.616;422.5997;0.0603
79.616;422.9721;0.0598
79.616;423.4079;0.0594
79.616;423.9153;0.0591
79.616;424.4299;0.0587
79.616;424.9532;0.0584
79.616;425.495;0.0582
79.616;426.1259;0.0581
79.616;426.6786;0.0581
79.616;427.2134;0.058
79.616;427.86;0.0579
79.616;428.5287;0.0577
79.616;429.2221;0.0578
79.616;429.9279;0.058
79.616;430.6862;0.0584
79.616;431.5263;0.0585
79.616;432.3364;0.0578
79.616;432.9792;0.0568
79.616;433.6144;0.0554
79.616;434.3762;0.0539
79.616;435.395;0.0526
79.616;436.4177;0.0515
79.616;437.5096;0.0505
79.616;438.798;0.0495
79.616;440.0791;0.0487
79.616;441.4128;0.0479
79.616;442.7439;0.0473
79.616;444.1388;0.047
79.616;445.4123;0.0464
79.616;446.6672;0.0457
79.616;447.9258;0.045
79.616;449.2394;0.0444
79.616;450.5231;0.0439
79.616;451.8985;0.0436
